Hablar con los animales|<p >Consigues la capacidad de comprender y comunicarte verbalmente con las bestias mientras dura el conjuro. El saber y el conocimiento de muchas bestias están limitados por su inteligencia, pero al menos te pueden dar información sobre lugares cercanos y monstruos, incluyendo cualquier cosa que puedan percibir o que hayan percibido durante el último día. Puedes persuadir a una bestia para que te haga un pequeño favor, a discreción del director de juego.</p>||0|1|1|0||1|0|1 acción|8|1|10 minutos|1,4,5
Hablar con los muertos|<p >Concedes la apariencia de vida e inteligencia a un cadáver de tu elección dentro del alcance del conjuro, lo que le permite responder a las preguntas que le hagas. El cadáver debe tener todavía boca y no puede ser un no muerto. El conjuro falla si el cadáver ha sido objeto de este conjuro en los últimos diez días.</p> <p >Hasta que el conjuro termine, puedes hacerle al cadáver hasta cinco preguntas. El cadáver solo sabe lo que sabía en vida, incluyendo el idioma que hablaba. Las respuestas suelen ser breves, crípticas o repetitivas, y el cadáver no está obligado a dar una respuesta verdadera si eres hostil o si te reconoce como un enemigo. Este conjuro no hace que el alma de la criatura vuelva a su cuerpo, solo anima su espíritu. Por ello el cadáver no puede aprender nueva información, no comprende nada de lo que ha pasado desde que murió y no puede especular sobre eventos futuros.</p>||10|1|1|1|incienso ardiendo|0|0|1 acción|6|3|10 minutos|1,3
Hechizar persona|<p >Intentas hechizar a un humanoide que puedes ver dentro del alcance. Este debe hacer una tirada de salvación de Sabiduría, para la que tendrá ventaja si tus compañeros o tú estáis luchando contra él. Si falla, queda hechizado hasta que el conjuro termina o hasta que tus compañeros o tú lo dañáis. La criatura hechizada te ve como un conocido amistoso. Cuando el conjuro termina, la criatura sabe que estaba hechizada por ti.</p>|<p >Cuando lanzas este conjuro usando un espacio de conjuro de nivel 2 o superior, puedes elegir como objetivo a una criatura adicional por cada nivel por encima de 1. Las criaturas deben estar a 30 pies o menos entre sí.</p>|30|1|1|0||0|0|1 acción|5|1|1 hora|1,2,4,6,7
Herida de marca|<p >La siguiente vez que alcances a una criatura con un ataque de arma antes de que termine este conjuro, el arma resplandece con un brillo astral cuando impactas. El ataque inflige 2d6 puntos adicionales de daño radiante al objetivo, el cual se vuelve visible si es invisible, repele la luz tenue en un radio de 5 pies y no puede volverse invisible hasta que termine el conjuro.</p>|<p >Cuando lanzas este conjuro usando un espacio de conjuro de nivel 3 o superior, el daño adicional aumenta en 1d6 por cada nivel por encima de 2.</p>|0|1|0|0||0|1|1 acción adicional|2|2|Hasta 1 minuto|8
Heroísmo|<p >Infundes coraje a una criatura voluntaria que tocas. Hasta que el conjuro termine, la criatura es inmune a quedar asustada y, al principio de cada uno de sus turnos, gana puntos de golpe temporales igual a tu modificador por característica para lanzar conjuros. Cuando el conjuro termina, el objetivo pierde los puños de golpe temporales que le queden debido a este conjuro.</p>|<p >Cuando lanzas este conjuro usando un espacio de conjuro de nivel 2 o superior, puedes elegir como objetivo a otra criatura adicional por cada nivel por encima de 1.</p>|1|1|1|0||0|1|1 acción|5|1|Hasta 1 minuto|1,8
Identificar|<p ><b>Duración:</b> Instantánea</p> <p >Eliges un objeto que debes tocar mientras lanzas el conjuro. Si es un objeto mágico o un objeto al que se le ha imbuido magia, aprendes sus propiedades y modo de uso, si requiere sintonizarse con él para usarlo y cuántas cargas le quedan, si las tiene. Sabes si algún conjuro afecta al objeto y cuáles son. Si el objeto fue creado mediante un conjuro, sabes qué conjuro lo hizo.</p> <p >Si, en cambio, tocas a una criatura mientras lanzas el conjuro, aprendes qué conjuros, si los hay, la afectan en ese momento.</p>||1|1|1|1|una perla de un valor mínimo de 100 po y una pluma de búho|1|0|1 minuto|8|1|Instantáneo|1,7
Ilusión menor|<p >Creas un sonido o una imagen de un objeto dentro del alcance que dura mientras lo haga el conjuro. La ilusión también termina si la disipas como acción o si vuelves a lanzar el conjuro.</p> <p >Si creas un sonido, su volumen puede ser desde un susurro hasta un grito. Puede ser tu voz, la voz de otra persona, el rugido de un león, un repique de tambores o cualquier otro sonido que elijas. Puedes hacer que el sonido continúe sin cesar mientras dura el conjuro o hacer un sonido discreto en diferentes momentos.</p> <p >Si creas una imagen de un objeto (como una silla, huellas de barro o un cofre pequeño), debe ser menor que un cubo de 5 pies. La imagen no puede reproducir sonidos, luces, olor ni ningún otro efecto sensorial. Interactuar físicamente con la imagen revela que es una ilusión, dado que las cosas pueden atravesarla.</p> <p >Si una criatura usa su acción para examinar el sonido o la imagen, esta puede determinar que es una ilusión si tiene éxito en una prueba de Inteligencia (Investigación) enfrentada a la CD&nbsp;de tu conjuro. Si la criatura discierne la ilusión por lo que es, esta se vuelve borrosa para ella.</p>||30|0|1|1|un pedazo de vellon|0|0|1 acción|4|0|1 minuto|1,2,6,7
Ilusión programada|<p >Creas una ilusión de un objeto, criatura o algún otro fenómeno visible dentro del alcance que se activa cuando se da una condición específica. La ilusión es impredecible hasta entonces. No debe ser más grande que un cubo de 30 pies, y tú decides cómo se comporta la ilusión y qué sonidos hace cuando lanzas el conjuro. Esta actuación programada puede durar hasta 5 minutos.</p> <p >Cuando la condición que especificas tiene lugar, la ilusión aparece y se mueve como describiste. Una vez la ilusión termina de actuar, desaparece y permanece inactiva durante 10 minutos. Después de ese tiempo, la ilusión se puede volver a activar.</p> <p >La condición que la activa puede ser tan general o tan detallada como quieras, aunque se debe basar en condiciones visuales o audibles que ocurran a 30 pies o menos del área. Por ejemplo, puedes crear una ilusión de ti mismo para que aparezca y desaconseje a quien intente abrir una puerta cerrada que lo haga, o establecer que la ilusión se active solo cuando una criatura diga la palabra o la frase correcta.</p> <p >Interactuar físicamente con la imagen revela que es una ilusión, dado que las cosas pueden atravesarla. Una criatura puede determinar que es una ilusión si examina la imagen usando su acción y supera una prueba de Inteligencia (Investigación) enfrentada a la CD&nbsp;de salvación de tu conjuro. Si lo consigue, puede ver a través de la imagen y cualquier sonido que haga le suena vacío.</p>||120|1|1|1|vellón y polvo de jade de al menos 25 po|0|0|1 acción|4|6|Hasta que sea disipado|1,7
Imagen mayor|<p >Creas la imagen de un objeto, criatura y algún otro fenómeno visible que no sea mayor que un cubo de 20 pies. La imagen aparece en un lugar que puedas ver dentro del alcance y dura mientras lo haga el conjuro. Parece completamente real, incluyendo los sonidos, los olores y la temperatura correspondiente a lo que representa. No puedes crear calor o frío suficientes para infligir daño, un sonido lo suficientemente alto para producir daño por trueno o ensordecer a una criatura ni un olor que podría marear a una criatura (como el hedor de un troglodita).</p> <p >Mientras te encuentres dentro del alcance de la ilusión, puedes usar tu acción para hacer que la imagen se mueva a otro lugar dentro del alcance. Cuando la imagen cambia de lugar, puedes alterar su apariencia para que sus movimientos parezcan naturales. Por ejemplo, si creas una imagen de una criatura y la mueves, puedes alterarla para que parezca que está andando. Del mismo modo, puedes hacer que la ilusión haga sonidos diferentes en cada momento, incluso hacer que mantenga una conversación, por ejemplo.</p> <p >Interaccionar físicamente con la imagen revela que es una ilusión, dado que las cosas pueden atravesarla. Una criatura puede determinar que es una ilusión si examina la imagen usando su acción y supera una prueba de Inteligencia (Investigación) contra la CD&nbsp;de salvación de tu conjuro. Si lo consigue, puede ver a través de la imagen y el resto de cualidades sensoriales se vuelven vagas para ella.</p>|<p >Cuando lanzas este conjuro usando un espacio de conjuro de nivel 6 o superior, el conjuro dura hasta que se disipa y no hace falta que te concentres en él.</p>|120|1|1|1|un pedazo de vellon|0|1|1 acción|4|3|Hasta 10 minutos|1,2,6,7
Imagen reflejada|<p >Tres duplicados ilusorios de ti mismo aparecen en tu espacio. Hasta que el conjuro termine, los duplicados se mueven a la vez que tú, imitan tus acciones y se cambian de posición, lo que hace que sea imposible seguir cuál es la imagen real. Puedes usar tu acción para disiparlos.</p> <p >Cada vez que una criatura te elija como objetivo de un ataque mientras dura el conjuro, tira 1d20 para determinar si el ataque apunta a uno de tus duplicados en lugar de a ti. Si tienes tres duplicados, debes sacar un 6 o más para hacer que el ataque se dirija a un duplicado. Con dos duplicados, debes sacar un 8 o más; y con un duplicado, 11 o más.</p> <p >La CA de los duplicados es igual a 10&nbsp;+&nbsp;tu modificador por Destreza. Si un ataque impacta a un duplicado, este se destruye. Solo un ataque que lo impacta puede destruir a un duplicado: este ignora el resto de daño y efectos. El conjuro termina cuando se destruyen los tres duplicados.</p> <p >Una criatura no queda afectada por este conjuro si no puede ver, si se basa en otros sentidos que no sean la vista, como si tiene vista ciega, o si puede percibir que las ilusiones son falsas, como si tiene vista verdadera.</p>||0|1|1|0||0|0|1 acción|4|2|1 minuto|6,7
Imagen silenciosa|<p >Creas la imagen de un objeto, criatura o algún otro fenómeno visible que no sea mayor que un cubo de 15 pies. La imagen aparece en un lugar dentro del alcance y dura mientras lo haga el conjuro. La imagen es puramente visual, sin sonido, olfato ni otro efecto sensorial.</p> <p >Puedes usar tu acción para hacer que la imagen se mueva a cualquier lugar dentro del alcance. Conforme la imagen cambia de lugar, puedes alterar su apariencia para que parezca que sus movimientos son naturales. Por ejemplo, si creas una imagen de una criatura y la mueves, puedes alterarla para que parezca que está andando.</p> <p >Interactuar físicamente con la imagen revela que es una ilusión, dado que las cosas pueden atravesarla. Una criatura puede determinar que es una ilusión si examina la imagen usando su acción y supera una prueba de Inteligencia (Investigación) enfrentada a la CD&nbsp;de salvación de tu conjuro. Si lo consigue, puede ver a través de la imagen.</p>||60|1|1|1|un poco de vellón|0|1|1 acción|4|1|10 minutos|1,6,7
Impacto verdadero|<p >Extiendes tu mano y señalas con el dedo a un objetivo dentro del alcance. Tu magia te revela sus defensas. Durante tu siguiente turno, tienes ventaja en la primera tirada de ataque que realices contra el objetivo, siempre y cuando no haya terminado el conjuro.</p>||30|0|1|0||0|1|1 acción|8|0|Hasta 1 minuto|1,2,6,7
Indetectabilidad|<p >Mientras dura el conjuro, escondes de la adivinación mágica a un objetivo que toques. Este puede ser una criatura voluntaria, un lugar o un objeto que no mida más de 10 pies en cualquier dimensión. Ninguna adivinación mágica puede afectar al objetivo, ni tampoco se le puede percibir mediante sensores predictivos mágicos.</p>||1|1|1|1|una pizca de polvo de diamante por valor de al menos 25 po rociado sobre el objetivo, que el conjuro consume|0|0|1 acción|3|3|8 horas|1,6,7
Infligir heridas|<p >Haces un ataque de conjuro cuerpo a cuerpo contra una criatura que puedas alcanzar. Si impactas, el objetivo recibe 3d10 puntos de daño necrótico.</p>|<p >Cuando lanzas este conjuro usando un espacio de conjuro de nivel 2 o superior, el daño aumenta en 1d10 por cada nivel por encima de 1.</p>|1|1|1|0||0|0|1 acción|6|1|Instantáneo|3
Inmovilizar monstruo|<p >Elige a una criatura que puedas ver dentro del alcance que no sea un no muerto. El objetivo debe superar una tirada de salvación de Sabiduría para no quedar paralizado mientras dura el conjuro. Al final de cada uno de sus turnos, puede hacer otra tirada de salvación de Sabiduría. Si tiene éxito, el conjuro termina.</p>|<p >Cuando lanzas este conjuro usando un espacio de conjuro de nivel 6 o superior, puedes elegir como objetivo a otra criatura adicional por cada nivel por encima de 5. Las criaturas deben estar a 30 pies o menos entre sí.</p>|90|1|1|1|una pequeña, pieza recta de hierro|0|1|1 acción|5|5|Hasta 1 minuto|1,2,6,7
Inmovilizar persona|<p >Elige a un humanoide que puedas ver dentro del alcance. El objetivo debe superar una tirada de salvación de Sabiduría para no quedar paralizado mientras dure el conjuro. Al final de cada uno de sus turnos, puede hacer otra tirada de salvación de Sabiduría. Si tiene éxito, el conjuro termina.</p>|<p >Cuando lanzas este conjuro usando un espacio de conjuro de nivel 3 o superior, puedes elegir como objetivo a otro humanoide adicional por cada espacio de conjuro por encima de 2. Los humanoides deben estar a 30 pies o menos entre sí.</p>|60|1|1|1|una pequeña, pieza recta de hierro|0|1|1 acción|5|2|Hasta 1 minuto|1,2,3,4,6,7
Insecto gigante|<p >Transformas hasta a diez ciempiés, tres arañas, cinco avispas o un escorpión dentro del alcance en una versión gigante de su forma natural mientras dure el conjuro. Un ciempiés se transforma en un ciempiés gigante, una araña se convierte en una araña gigante, una avispa se convierte en una avispa gigante y un escorpión se convierte en un escorpión gigante.</p> <p >Todas las criaturas obedecen tus órdenes verbales y, en combate, actúan en tu turno cada ronda. El director de juego determina las estadísticas de estas criaturas y resuelve sus acciones y movimientos.</p> <p >Una criatura permanece en su tamaño gigante mientras dure el conjuro, hasta que sus puntos de golpe se reduzcan a 0 o hasta que uses una acción para disipar el efecto.</p> <p >El director de juego puede permitirte elegir otros objetivos diferentes. Por ejemplo, si transformas a una abeja, su versión gigante puede tener las mismas estadísticas que la avispa gigante.</p>||30|1|1|0||0|1|1 acción|7|4|Hasta 10 minutos|4
Interdicción|<p >Creas una guardia contra el viaje mágico que protege hasta 40&nbsp;000 pies cuadrados de un espacio hasta una altura de 30 pies. Mientras dura el conjuro, las criaturas no pueden teleportarse a esta área ni usar portales, como el que crea el conjuro <i>Umbral,</i> para entrar en ella. El conjuro protege el área contra el viaje planar y, por tanto, evita que las criaturas accedan a ella desde el Plano Astral, el Plano Etéreo, las Tierras Salvajes de las Hadas, el Páramo Sombrío o mediante el conjuro <i>Desplazamiento de plano.</i></p> <p >Además, el conjuro daña a los siguientes tipos de criaturas que elijas cuando lo lanzas: celestiales, elementales, fatas, infernales y no muertos. Cuando una criatura elegida entra en el área del conjuro por primera vez en un turno o empieza su turno ahí, recibe 5d10 puntos de daño radiante o necrótico (según elijas cuando lances el conjuro).</p> <p >Cuando lances este conjuro, puedes establecer una contraseña y la criatura que la diga cuando entre en el área no recibirá daño.</p> <p >El área de este conjuro no puede solaparse con el área de otro conjuro de <i>Interdicción.</i> Si lanzas este conjuro cada 30 días en el mismo lugar, este dura hasta que se disipe y los componentes materiales se consumen en el último lanzamiento.</p>||1|1|1|1|una salpicadura de agua bendita, incienso raro y un rubí en polvo por valor de 1.000 po como mínimo|1|0|10 minutos|3|6|1 dia|3
Intermitencia|<p >Tiras 1d20 al final de cada uno de tus turnos mientras dure el conjuro. Si sacas 11 o más, te desvaneces del plano de existencia en el que estés y apareces en el Plano Etéreo (el conjuro falla y el lanzamiento se desperdicia si ya estás en ese plano). Al principio de tu siguiente turno, y cuando el conjuro termine si estás en el Plano Etéreo, vuelves al espacio sin ocupar que elijas y que puedas ver a 10 pies o menos del lugar en que te desvaneciste. Si no hay ningún espacio libre en esa distancia, apareces en el espacio libre más cercano (se elige al azar si hay más de un espacio igual de cerca). Puedes disipar este conjuro como acción.</p> <p >Mientras estás en el Plano Etéreo, puedes ver y escuchar el plano del que provienes, que está sumido en sombras, hasta 60 pies de ti. Solo puedes afectar y ser afectado por otras criaturas del Plano Etéreo. Las criaturas que no estén ahí no pueden percibirte ni interactuar contigo, a menos que tengan la capacidad para hacerlo.</p>||0|1|1|0||0|0|1 acción|7|3|1 minuto|6,7
Invertir gravedad|<p >Este conjuro invierte la gravedad en un cilindro de 50 pies de radio y 100 pies de alto cuyo centro es un punto dentro del alcance. Todas las criaturas y objetos que no estén sujetos al suelo de ninguna manera en el área cuando lances este conjuro caen hacia arriba hasta lo alto del área. Una criatura puede hacer una tirada de salvación de Destreza para agarrarse a un objeto fijado que pueda alcanzar y evitar la caída.</p> <p >Si durante esta caída las criaturas y objetos que caen se encuentran algún objeto sólido (como un techo), reciben un golpe como lo harían en una caída normal hacia abajo. Si un objeto o una criatura alcanza lo alto del área sin golpear nada, permanece ahí, oscilando ligeramente, mientras dura el conjuro.</p> <p >Al final de la duración, los objetos y las criaturas afectados vuelven a caer hacia abajo.</p>||100|1|1|1|un imán y limaduras de hierro|0|1|1 acción|7|7|Hasta 1 minuto|4,6,7
Invisibilidad|<p >Una criatura que tocas se vuelve invisible hasta que el conjuro termina. Cualquier cosa que el objetivo lleve puesta o transporte se vuelve invisible siempre y cuando esté en el cuerpo del objetivo. El conjuro termina cuando el objetivo ataque o lance un conjuro.</p>|<p >Cuando lanzas este conjuro usando un espacio de conjuro de nivel 3 o superior, puedes elegir como objetivo a una criatura adicional por cada nivel por encima de 2.</p>|1|1|1|1|una pestaña incrustada en goma arábiga|0|1|1 acción|4|2|Hasta 1 hora|1,2,6,7
Invisibilidad mayor|<p >Tú o una criatura que tocas se vuelve invisible hasta que el conjuro termina. Cualquier cosa que el objetivo lleve puesta o transporte es invisible siempre y cuando esté en el cuerpo del objetivo.</p>||1|1|1|0||0|1|1 acción|4|4|Hasta 1 minuto|1,6,7
Jaula de fuerza|<p >Una prisión de fuerza mágica con forma de cubo, inmóvil e invisible, surge alrededor de un área que elijas dentro del alcance. La prisión puede ser una jaula o una caja sólida, según decidas: con forma de jaula puede tener hasta 20 pies de lado y estar hecha con barrotes de media pulgada de grosor separados otra media pulgada entre sí; con forma de caja puede tener hasta 10 pies de lado, crea una barrera sólida que evita que cualquier materia sólida la traspase y bloquea cualquier conjuro que se lance dentro o fuera de esa área.</p> <p >Cuando lanzas el conjuro, cualquier criatura que esté completamente dentro del área de la jaula queda atrapada. Las criaturas que solo están parcialmente dentro de la jaula y las que son demasiado grandes como para entrar en ella son expulsadas hasta que están completamente fuera de ella.</p> <p >Una criatura dentro de la jaula no puede salir de ella por medios no mágicos. Si intenta teleportarse o hacer un viaje intraplanar, primero debe hacer una tirada de salvación de Carisma. Si tiene éxito, puede salir. Si no, no puede salir y desperdicia un uso del conjuro o efecto. La jaula también afecta el Plano Etéreo y bloquea el viaje etéreo.</p> <p >Este conjuro no se puede disipar con <i>Disipar magia.</i></p>||100|1|1|1|polvo de rubí de un valor mínimo de 1.500 po|0|0|1 acción|2|7|1 hora|1,2,7
Laberinto|<p >Destierras a una criatura que puedas ver dentro del alcance a un semiplano laberíntico. El objetivo permanece ahí mientras dure el conjuro o hasta que escape del laberinto.</p> <p >El objetivo puede usar su acción para intentar escapar haciendo una prueba de Inteligencia CD&nbsp;20. Si tiene éxito, escapa y el conjuro termina (los minotauros y los demonios goristros tienen éxito automáticamente).</p> <p >Cuando el conjuro termina, el objetivo reaparece en el espacio que dejó o, si está ocupado, en el espacio libre más cercano.</p>||60|1|1|0||0|1|1 acción|1|8|Hasta 10 minutos|7
Labia|<p >Hasta que el conjuro termine, cuando hagas una prueba de Carisma, puedes remplazar el resultado que saques por 15. Además, no importa lo que digas, la magia que determinaría si estás diciendo la verdad indica que estás siendo veraz.</p>||0|1|0|0||0|0|1 acción|7|8|1 hora|1,2
Lanzar maldición|<p >Tocas a una criatura y esa criatura debe superar una tirada de salvación de Sabiduría para no quedar maldita mientras dure el conjuro. Cuando lances este conjuro, elige la naturaleza de la maldición de entre las siguientes opciones:</p> <ul>  <li/> <p >Elige una puntuación de  característica. Mientras esté maldito, el objetivo tiene  desventaja en las pruebas y tiradas de salvación que haga con esa  característica.</p>  <li/> <p >Mientras esté maldito, el  objetivo tiene desventaja en las tiradas de ataque que haga contra  ti.</p>  <li/> <p >Mientras esté maldito, el  objetivo debe hacer una tirada de salvación de Sabiduría al  principio de cada uno de sus turnos. Si falla, no hace nada durante  su acción.</p>  <li/> <p >Mientras esté maldito, tus  ataques y conjuros le infligen 1d8 puntos de daño necrótico.</p> </ul> <p >El conjuro <i>Eliminar maldición</i> termina con este efecto. A discreción del director de juego, puedes elegir otro efecto para la maldición, pero no debería ser más poderoso que los que se describen arriba. El director de juego tiene la última palabra en tales efectos de maldiciones.</p>|<p >Si lanzas este conjuro usando un espacio de conjuro de nivel 4 o superior, la duración es concentración hasta 10 minutos. Si usas un espacio de conjuro de nivel 5 o superior, la duración es 8 horas. Si usas un espacio de conjuro de nivel 7 o superior, la duración es 24 horas. Si usas un espacio de conjuro de nivel 9, el conjuro dura hasta que se disipa. Usar un espacio de conjuro de nivel 5 o superior te concede una duración que no requiere concentración.</p>|1|1|1|0||0|1|1 acción|6|3|Hasta 1 minuto|1,3,7
Levitar|<p >Una criatura u objeto de tu elección que puedas ver dentro del alcance se alza en vertical, hasta 20 pies, y permanece suspendido ahí mientras dure el conjuro. El objetivo puede pesar hasta 500 libras. Una criatura no voluntaria que tenga éxito en una tirada de salvación de Constitución no queda afectada por este conjuro.</p> <p >El objetivo solo puede moverse empujando o tirando de un objeto o superficie fijos dentro de su alcance (como una pared o un techo), que le permite moverse como si estuviera escalando. Puedes cambiar la altitud del objetivo a hasta 20 pies en cualquier dirección durante tu turno. Si eres el objetivo, puedes moverte arriba y abajo como parte del movimiento. Si no, puedes usar tu acción para mover al objetivo, que permanece dentro del alcance del conjuro.</p> <p >Cuando el conjuro termina, el objetivo desciende suavemente hasta el suelo si todavía está flotando.</p>||60|1|1|1|un pequeño lazo de cuero o bien un trozo de alambre de oro doblado en forma de copa con un mango en un extremo|0|1|1 acción|7|2|Hasta 10 minutos|6,7
Libertad de movimiento|<p >Tocas a una criatura voluntaria. Mientras dure el conjuro, el movimiento del objetivo no se ve afectado por el terreno difícil, y los conjuros y otros efectos mágicos no pueden ni reducir la velocidad del objetivo ni hacer que este quede paralizado o apresado.</p> <p >El objetivo también puede gastar 5 pies para escapar automáticamente de limitaciones como grilletes o una criatura que le hace una presa. Finalmente, estar bajo el agua no le impone penalizadores ni al movimiento ni a los ataques.</p>||1|1|1|1|una correa de cuero, amarrada en el brazo o en un miembro similar|0|0|1 acción|3|4|1 hora|1,3,4,5
Ligadura de los planos|<p >Con este conjuro intentas vincular a tu servicio a un celestial, un elemental, una fata o un infernal. La criatura debe estar dentro del alcance mientras dure el lanzamiento del conjuro (normalmente, primero se convoca a la criatura en el centro de un <i>Círculo mágico</i> invertido para mantenerla atrapada mientras se lanza este conjuro). Cuando se completa el lanzamiento, el objetivo debe hacer una tirada de salvación de Carisma. Si falla, queda ligado para servirte mientras dure el conjuro. Si la criatura ha sido convocada o creada mediante otro conjuro, su duración se extiende hasta igualar la de este conjuro.</p> <p >Una criatura ligada debe seguir tus instrucciones lo mejor que pueda. Puedes ordenarle que te acompañe en una aventura, que proteja un lugar o que entregue un mensaje. La criatura obedece tus instrucciones, pero si es hostil hacia ti, se esfuerza por tergiversar tus palabras para conseguir sus propios objetivos. Si la criatura cumple tus instrucciones antes de que termine el conjuro, viaja hasta ti para informarte de este hecho si estáis en el mismo plano de existencia. Si estáis en un plano diferente, la criatura regresa al lugar en que la ligaste y permanece allí hasta que el conjuro termine.</p>|<p >Cuando lanzas este conjuro usando un espacio de conjuro de un nivel superior, la duración aumenta a 10 días con un espacio de nivel 6, a 30 días con uno de nivel 7, a 180 días con uno de nivel 8, y a un año y un día con uno de nivel 9.</p>|60|1|1|1|una joya por valor de al menos 1.000 po, que el conjuro consume|0|0|1 hora|3|5|24 horas|1,3,4,7
Llama continua|<p >Una llama tan luminosa como una antorcha surge de un objeto que tocas. Parece una llama normal, pero no da calor y no consume oxígeno. La llama se puede cubrir o esconder, pero no apagar ni extinguir.</p>||1|1|1|1|polvo de rubí por valor de 50 po, que el conjuro consume|0|0|1 acción|2|2|Hasta que se disipa el conjuro|3,7
Llama sagrada|<p >Un resplandor similar al de una llama desciende sobre una criatura que puedes ver dentro del alcance. El objetivo debe superar una tirada de salvación de Destreza para no recibir 1d8 puntos de daño radiante. El objetivo no obtiene ningún beneficio por cubrirse para esta tirada de salvación.</p> <p >El daño del conjuro aumenta en 1d8 cuando subes al nivel 5 (2d8), al nivel 11 (3d8) y al nivel 17 (4d8).</p>|El daño de este conjuro se incrementa en 1d8 cuando alcanzas el nivel 5 (2d8), el nivel 11 (3d8) y el nivel 17 (4d8).|60|1|1|0||0|0|1 acción|2|0|Instantáneo|3
Llamar al relámpago|<p >Una nube de tormenta aparece en forma de un cilindro de 10 pies de altura y 60 pies de radio, cuyo centro es un punto que puedas ver directamente encima de ti a 100 pies. El conjuro falla si no puedes ver el punto en el aire en el que aparece la nube de tormenta (por ejemplo, si estás en una habitación en la que no cabe la nube).</p> <p >Cuando lances el conjuro, elige un punto que puedas ver dentro del alcance y un relámpago surgirá de la nube en ese punto. Cada criatura que se encuentre a 5 pies o menos de ese punto debe hacer una tirada de salvación de Destreza. Si falla, recibe 3d10 puntos de daño por relámpago y, si tiene éxito, la mitad. En cada uno de tus turnos hasta que termine el conjuro, puedes usar tu acción para volver a invocar un relámpago de este modo, sea el objetivo el mismo u otro diferente.</p> <p >Si estás al aire libre y hay tormenta cuando lanzas el conjuro, este te da control sobre la tormenta que ya existe en lugar de crear una nueva. Bajo tales circunstancias, el daño del conjuro aumenta en 1d10.</p>|<p >Cuando lanzas este conjuro usando un espacio de conjuro de nivel 4 o superior, el daño aumenta en 1d10 por cada nivel por encima de 3.</p>|120|1|1|0||0|1|1 acción|1|3|Hasta 10 minutos|4
Localizar animales o plantas|<p >Describe o nombra un tipo de bestia o planta específica. Al concentrarte en la voz de la naturaleza que te rodea, conoces la dirección y la distancia de la criatura o planta de ese tipo más cercana que se encuentre a 5 millas o menos, si hay alguna.</p>||0|1|1|1|una pizca de piel de un sabueso|1|0|1 acción|8|2|Instantáneo|1,4,5
Localizar criatura|<p >Describe o nombra a una criatura que te sea familiar. Sientes la dirección en la que se encuentra la criatura, siempre y cuando se encuentre a 1000 pies o menos de ti. Si la criatura se está moviendo, sabes hacia dónde se mueve.</p> <p >El conjuro puede localizar a una criatura específica que conozcas o a la criatura más cercana de un tipo específico (como un humano o un unicornio), siempre y cuando hayas visto a esa criatura de cerca (a 30 pies o menos) por lo menos una vez. Si la criatura que describes o nombras tiene otra forma, por ejemplo, si está bajo los efectos del conjuro <i>Polimorfar,</i> este conjuro no la localiza.</p> <p >Este conjuro no puede localizar a una criatura si una corriente de agua de al menos 10 pies de ancho bloquea un camino directo entre la criatura y tú.</p>||0|1|1|1|una pizca de piel de un sabueso|0|1|1 acción|8|4|Hasta 1 hora|1,3,4,5,7,8
Localizar objeto|<p >Describe o nombra un objeto que te sea familiar. Sientes la dirección en la que se encuentra dicho objeto, siempre y cuando esté a 1000 pies o menos de ti. Si el objeto se mueve, sabes la dirección.</p> <p >El conjuro puede localizar un objeto específico que conoces, siempre y cuando lo hayas visto de cerca (a 30 pies o menos) al menos una vez. El conjuro también puede localizar el objeto más cercano de un tipo en particular, como un cierto tipo de vestimenta, joya, mueble, herramienta o arma.</p> <p >Este conjuro no puede localizar un objeto si algo de plomo, aunque sea una capa fina, bloquea un camino directo entre el objeto y tú.</p>||0|1|1|1|una rama bifurcada|0|1|1 acción|8|2|Hasta 10 minutos|1,3,4,5,7,8
Luces danzantes|<p >Creas hasta cuatro luces del tamaño de una antorcha dentro del alcance (antorchas, linternas u orbes brillantes) que flotan en el aire mientras dura el conjuro. También puedes combinar las cuatro luces en una forma brillante vagamente humanoide de tamaño Mediano. Independientemente de lo que elijas, cada luz emite una luz tenue en un radio de 10 pies.</p> <p >Como acción adicional durante tu turno, puedes mover las luces hasta 60 pies a un nuevo lugar dentro del alcance. Una luz debe estar a 20 pies o menos de otra luz creada mediante este conjuro y se apaga si excede el alcance del conjuro.</p>||120|1|1|1|un poco de fósforo o madera de bruja, o una luciérnaga|0|1|1 acción|2|0|Hasta 1 minuto|1,6,7
Luz|<p >Tocas un objeto de no más de 10 pies en cualquier dimensión. Hasta que el conjuro termine, el objeto emite luz brillante en un radio de 20 pies y luz tenue en otros 20 pies adicionales. La luz puede ser del color que quieras. Cubrir completamente el objeto con algo opaco bloquea la luz. El conjuro termina si lo lanzas otra vez o si lo disipas como acción.</p> <p >Si eliges como objetivo a un objeto que una criatura hostil lleva puesto o transporta, dicha criatura debe superar una tirada de salvación de Destreza para evitar el conjuro.</p>||1|1|0|1|una luciérnaga o musgo fluorescente|0|0|1 acción|2|0|1 hora|1,3,6,7
